iter	duration	delta-lle	log-likelihood
125	0.002950	0.0000000000000000e+00	1.4410542702545685e+05
126	0.002937	0.0000000000000000e+00	1.4410542702545685e+05
127	0.002936	0.0000000000000000e+00	1.4410542702545685e+05
128	0.002934	0.0000000000000000e+00	1.4410542702545685e+05
129	0.002935	0.0000000000000000e+00	1.4410542702545685e+05
130	0.002947	0.0000000000000000e+00	1.4410542702545685e+05
131	0.002936	0.0000000000000000e+00	1.4410542702545685e+05
132	0.002938	0.0000000000000000e+00	1.4410542702545685e+05
133	0.002943	0.0000000000000000e+00	1.4410542702545685e+05
134	0.005890	0.0000000000000000e+00	1.4410542702545685e+05
135	0.002947	0.0000000000000000e+00	1.4410542702545685e+05
136	0.002937	0.0000000000000000e+00	1.4410542702545685e+05
137	0.002934	0.0000000000000000e+00	1.4410542702545685e+05
138	0.002936	0.0000000000000000e+00	1.4410542702545685e+05
139	0.002940	0.0000000000000000e+00	1.4410542702545685e+05
140	0.005874	8.8220758354165009e+03	1.5292750286087336e+05
141	0.002939	0.0000000000000000e+00	1.5292750286087336e+05
142	0.002941	0.0000000000000000e+00	1.5292750286087336e+05
143	0.002953	0.0000000000000000e+00	1.5292750286087336e+05
144	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
145	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
146	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
147	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
148	0.002936	0.0000000000000000e+00	1.5292750286087336e+05
149	0.002936	0.0000000000000000e+00	1.5292750286087336e+05
150	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
151	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
152	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
153	0.005862	0.0000000000000000e+00	1.5292750286087336e+05
154	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
155	0.002936	0.0000000000000000e+00	1.5292750286087336e+05
156	0.002934	0.0000000000000000e+00	1.5292750286087336e+05
157	0.002937	0.0000000000000000e+00	1.5292750286087336e+05
158	0.002934	0.0000000000000000e+00	1.5292750286087336e+05
159	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
160	0.002987	0.0000000000000000e+00	1.5292750286087336e+05
161	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
162	0.005866	0.0000000000000000e+00	1.5292750286087336e+05
163	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
164	0.002936	0.0000000000000000e+00	1.5292750286087336e+05
165	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
166	0.002945	0.0000000000000000e+00	1.5292750286087336e+05
167	0.005983	0.0000000000000000e+00	1.5292750286087336e+05
168	0.003015	0.0000000000000000e+00	1.5292750286087336e+05
169	0.005900	0.0000000000000000e+00	1.5292750286087336e+05
170	0.002937	0.0000000000000000e+00	1.5292750286087336e+05
171	0.005865	0.0000000000000000e+00	1.5292750286087336e+05
172	0.003007	0.0000000000000000e+00	1.5292750286087336e+05
173	0.003039	0.0000000000000000e+00	1.5292750286087336e+05
174	0.002966	0.0000000000000000e+00	1.5292750286087336e+05
175	0.005860	0.0000000000000000e+00	1.5292750286087336e+05
176	0.002935	0.0000000000000000e+00	1.5292750286087336e+05
177	0.005864	0.0000000000000000e+00	1.5292750286087336e+05
178	0.002937	0.0000000000000000e+00	1.5292750286087336e+05
179	0.002938	0.0000000000000000e+00	1.5292750286087336e+05
180	0.002981	0.0000000000000000e+00	1.5292750286087336e+05
181	0.003043	0.0000000000000000e+00	1.5292750286087336e+05
182	0.003051	0.0000000000000000e+00	1.5292750286087336e+05
183	0.003007	0.0000000000000000e+00	1.5292750286087336e+05
184	0.002971	0.0000000000000000e+00	1.5292750286087336e+05
185	0.005881	0.0000000000000000e+00	1.5292750286087336e+05
186	0.002990	5.8854536807222757e+02	1.5351604822894558e+05
187	0.005869	0.0000000000000000e+00	1.5351604822894558e+05
188	0.002937	0.0000000000000000e+00	1.5351604822894558e+05
189	0.005879	2.6752724815031979e+02	1.5378357547709590e+05
190	0.002937	0.0000000000000000e+00	1.5378357547709590e+05
191	0.002939	0.0000000000000000e+00	1.5378357547709590e+05
192	0.002971	0.0000000000000000e+00	1.5378357547709590e+05
193	0.002939	0.0000000000000000e+00	1.5378357547709590e+05
194	0.005880	0.0000000000000000e+00	1.5378357547709590e+05
195	0.002935	0.0000000000000000e+00	1.5378357547709590e+05
196	0.005862	0.0000000000000000e+00	1.5378357547709590e+05
197	0.002936	0.0000000000000000e+00	1.5378357547709590e+05
198	0.002936	0.0000000000000000e+00	1.5378357547709590e+05
199	0.002935	0.0000000000000000e+00	1.5378357547709590e+05
200	0.005867	0.0000000000000000e+00	1.5378357547709590e+05
201	0.002936	0.0000000000000000e+00	1.5378357547709590e+05
202	0.005966	8.3475786422815872e+02	1.5461833334132406e+05
203	0.003035	0.0000000000000000e+00	1.5461833334132406e+05
204	0.005909	2.9153130325512029e+02	1.5490986464457918e+05
205	0.002935	0.0000000000000000e+00	1.5490986464457918e+05
206	0.002936	0.0000000000000000e+00	1.5490986464457918e+05
207	0.002937	0.0000000000000000e+00	1.5490986464457918e+05
208	0.002934	0.0000000000000000e+00	1.5490986464457918e+05
209	0.002934	0.0000000000000000e+00	1.5490986464457918e+05
210	0.005865	0.0000000000000000e+00	1.5490986464457918e+05
211	0.005880	0.0000000000000000e+00	1.5490986464457918e+05
212	0.002934	0.0000000000000000e+00	1.5490986464457918e+05
213	0.006037	8.0051117300771875e+02	1.5571037581758690e+05
214	0.003018	0.0000000000000000e+00	1.5571037581758690e+05
215	0.003048	0.0000000000000000e+00	1.5571037581758690e+05
216	0.002989	0.0000000000000000e+00	1.5571037581758690e+05
217	0.002933	0.0000000000000000e+00	1.5571037581758690e+05
218	0.002935	0.0000000000000000e+00	1.5571037581758690e+05
219	0.005864	0.0000000000000000e+00	1.5571037581758690e+05
220	0.005866	0.0000000000000000e+00	1.5571037581758690e+05
221	0.005991	0.0000000000000000e+00	1.5571037581758690e+05
222	0.003041	0.0000000000000000e+00	1.5571037581758690e+05
223	0.005901	0.0000000000000000e+00	1.5571037581758690e+05
224	0.002960	0.0000000000000000e+00	1.5571037581758690e+05
225	0.002966	0.0000000000000000e+00	1.5571037581758690e+05
226	0.005865	0.0000000000000000e+00	1.5571037581758690e+05
227	0.002936	0.0000000000000000e+00	1.5571037581758690e+05
228	0.002943	0.0000000000000000e+00	1.5571037581758690e+05
229	0.002935	0.0000000000000000e+00	1.5571037581758690e+05
230	0.002935	0.0000000000000000e+00	1.5571037581758690e+05
231	0.005868	0.0000000000000000e+00	1.5571037581758690e+05
232	0.002936	0.0000000000000000e+00	1.5571037581758690e+05
233	0.005871	7.9985371035739081e+02	1.5651022952794429e+05
234	0.005887	2.7673270342894830e+02	1.5678696223137324e+05
235	0.005865	2.1237069332075771e+02	1.5699933292469400e+05
236	0.003005	0.0000000000000000e+00	1.5699933292469400e+05
237	0.003038	0.0000000000000000e+00	1.5699933292469400e+05
238	0.002972	0.0000000000000000e+00	1.5699933292469400e+05
239	0.002937	0.0000000000000000e+00	1.5699933292469400e+05
240	0.002945	0.0000000000000000e+00	1.5699933292469400e+05
241	0.002944	0.0000000000000000e+00	1.5699933292469400e+05
242	0.005867	0.0000000000000000e+00	1.5699933292469400e+05
243	0.003039	0.0000000000000000e+00	1.5699933292469400e+05
244	0.003029	0.0000000000000000e+00	1.5699933292469400e+05
245	0.002973	0.0000000000000000e+00	1.5699933292469400e+05
246	0.002969	0.0000000000000000e+00	1.5699933292469400e+05
247	0.002953	0.0000000000000000e+00	1.5699933292469400e+05
248	0.002969	0.0000000000000000e+00	1.5699933292469400e+05
249	0.002938	0.0000000000000000e+00	1.5699933292469400e+05
250	0.002935	0.0000000000000000e+00	1.5699933292469400e+05

log likelihood = 156999
Writing C matrix to /global/home/users/deboraycb/scratch/atahualpa/analysis/ohana/maf05_3/structure/merge2_20M_allchr_snps_maf05_k8_bestmi628_mi250_c.matrix
