seed: 2513466390

iter	duration	log_likelihood	delta-lle
0	2.730996	-4.4234139541920722e+07
1	18.705075	-3.9228361457178324e+07	5.0057780847423971e+06
2	17.839448	-3.4587828789131798e+07	4.6405326680465266e+06
3	17.791478	-3.3756009110551111e+07	8.3181967858068645e+05
4	17.537024	-3.3171224589718536e+07	5.8478452083257586e+05
5	17.199188	-3.2654182218247265e+07	5.1704237147127092e+05
6	17.301550	-3.2155050157589022e+07	4.9913206065824255e+05
7	17.190244	-3.1663256172002237e+07	4.9179398558678478e+05
8	17.105331	-3.1173393747317187e+07	4.8986242468504980e+05
9	17.028523	-3.0680886436179370e+07	4.9250731113781780e+05
10	17.102065	-3.0182941973454785e+07	4.9794446272458509e+05
11	16.878807	-2.9692037013494566e+07	4.9090495996021852e+05
12	17.037525	-2.9232834838131081e+07	4.5920217536348477e+05
13	16.989660	-2.8836081464070499e+07	3.9675337406058237e+05
14	17.082666	-2.8533987119269308e+07	3.0209434480119124e+05
15	16.753151	-2.8343728333660804e+07	1.9025878560850397e+05
16	16.784700	-2.8252907649732541e+07	9.0820683928262442e+04
17	16.836554	-2.8221816582251530e+07	3.1091067481011152e+04
18	16.802170	-2.8211851734832846e+07	9.9648474186845124e+03
19	16.733928	-2.8207568698656969e+07	4.2830361758768559e+03
20	16.675497	-2.8204866062118687e+07	2.7026365382820368e+03
21	16.710595	-2.8203165330735281e+07	1.7007313834056258e+03
22	16.771600	-2.8200976408984371e+07	2.1889217509105802e+03
23	16.495235	-2.8198664375069808e+07	2.3120339145623147e+03
24	16.708283	-2.8196083139090598e+07	2.5812359792105854e+03
25	16.543769	-2.8193470674011771e+07	2.6124650788269937e+03
26	16.451771	-2.8190177524641536e+07	3.2931493702344596e+03
27	16.303054	-2.8186679436377216e+07	3.4980882643200457e+03
28	16.465178	-2.8183120097362034e+07	3.5593390151821077e+03
29	16.260923	-2.8179637832474284e+07	3.4822648877501488e+03
30	16.339764	-2.8176316294001747e+07	3.3215384725369513e+03
31	16.195283	-2.8173761730172157e+07	2.5545638295896351e+03
32	16.317246	-2.8171925045507863e+07	1.8366846642941236e+03
33	16.159336	-2.8170671130085710e+07	1.2539154221527278e+03
34	16.003927	-2.8169920317975782e+07	7.5081210992857814e+02
35	16.119865	-2.8168972030168198e+07	9.4828780758380890e+02
36	16.120993	-2.8168093396542750e+07	8.7863362544775009e+02
37	15.878858	-2.8167262990202628e+07	8.3040634012222290e+02
38	15.986847	-2.8166480508115105e+07	7.8248208752274513e+02
39	16.033363	-2.8165730876010481e+07	7.4963210462406278e+02
40	16.051631	-2.8165324355108786e+07	4.0652090169489384e+02
41	15.893766	-2.8164625997169118e+07	6.9835793966799974e+02
42	15.872681	-2.8163956997230835e+07	6.6899993828311563e+02
43	15.956411	-2.8163311416847900e+07	6.4558038293570280e+02
44	15.927069	-2.8162694001908433e+07	6.1741493946686387e+02
45	15.863984	-2.8162087533612143e+07	6.0646829628944397e+02
46	15.868768	-2.8161722482288167e+07	3.6505132397636771e+02
47	15.884316	-2.8161124559920169e+07	5.9792236799746752e+02
48	15.912076	-2.8160539084894400e+07	5.8547502576932311e+02
49	15.720582	-2.8160110518407661e+07	4.2856648673862219e+02
50	15.882536	-2.8159530702963218e+07	5.7981544444337487e+02
51	15.886316	-2.8158957248953342e+07	5.7345400987565517e+02
52	15.923805	-2.8158383254549079e+07	5.7399440426379442e+02
53	15.742725	-2.8157804682055194e+07	5.7857249388471246e+02
54	15.930695	-2.8157216268539228e+07	5.8841351596638560e+02
55	15.863394	-2.8156944944662265e+07	2.7132387696206570e+02
56	15.739906	-2.8156302918895904e+07	6.4202576636150479e+02
57	15.652065	-2.8155655758574978e+07	6.4716032092645764e+02
58	15.967634	-2.8155028354712132e+07	6.2740386284515262e+02
59	15.806824	-2.8154372104443122e+07	6.5625026901066303e+02
60	15.783771	-2.8153695265445385e+07	6.7683899773657322e+02
61	15.697901	-2.8153339160132714e+07	3.5610531267151237e+02
62	15.837675	-2.8152622205159388e+07	7.1695497332513332e+02
63	15.678172	-2.8151914858482230e+07	7.0734667715802789e+02
64	15.803069	-2.8151258818826329e+07	6.5603965590149164e+02
65	15.637373	-2.8150556432424866e+07	7.0238640146329999e+02
