seed: 1199392146

iter	duration	log_likelihood	delta-lle
0	2.447138	-4.4306268929763734e+07
1	11.421192	-3.9395574940858424e+07	4.9106939889053106e+06
2	11.695915	-3.5057247849435449e+07	4.3383270914229751e+06
3	11.403672	-3.3976339007725075e+07	1.0809088417103738e+06
4	11.446505	-3.3366229364888936e+07	6.1010964283613861e+05
5	11.303787	-3.2836494153954711e+07	5.2973521093422547e+05
6	11.314755	-3.2329009179664176e+07	5.0748497429053485e+05
7	11.331417	-3.1830415393320750e+07	4.9859378634342551e+05
8	11.130056	-3.1335821116402276e+07	4.9459427691847458e+05
9	11.259060	-3.0837710866603505e+07	4.9811024979877099e+05
10	11.343034	-3.0334878089725345e+07	5.0283277687815949e+05
11	11.210930	-2.9837844744893134e+07	4.9703334483221173e+05
12	11.236737	-2.9370721714458048e+07	4.6712303043508530e+05
13	11.236106	-2.8961274332785953e+07	4.0944738167209551e+05
14	11.245741	-2.8640351611075986e+07	3.2092272170996666e+05
15	11.084392	-2.8430517503309492e+07	2.0983410776649415e+05
16	11.100594	-2.8327733962152559e+07	1.0278354115693271e+05
17	11.039575	-2.8293857064115047e+07	3.3876898037511855e+04
18	11.121832	-2.8284361386359822e+07	9.4956777552254498e+03
19	11.016061	-2.8280099361204904e+07	4.2620251549184322e+03
20	11.086950	-2.8276972850027230e+07	3.1265111776739359e+03
21	10.864616	-2.8274136136158705e+07	2.8367138685248792e+03
22	10.801784	-2.8271427009196263e+07	2.7091269624419510e+03
23	10.812982	-2.8268826543527290e+07	2.6004656689725816e+03
24	10.789731	-2.8266449731195673e+07	2.3768123316168785e+03
25	10.683171	-2.8264470725597184e+07	1.9790055984891951e+03
26	10.683860	-2.8262764567666724e+07	1.7061579304598272e+03
27	10.659403	-2.8261142727722798e+07	1.6218399439267814e+03
28	10.631153	-2.8259535489927810e+07	1.6072377949878573e+03
29	10.638733	-2.8257868368464999e+07	1.6671214628107846e+03
30	10.583660	-2.8256110198432725e+07	1.7581700322739780e+03
31	10.629061	-2.8254207207089067e+07	1.9029913436584175e+03
32	10.611978	-2.8252214492647797e+07	1.9927144412696362e+03
33	10.834998	-2.8250347805324886e+07	1.8666873229108751e+03
34	10.481072	-2.8248395320459291e+07	1.9524848655946553e+03
35	10.233605	-2.8246040812339745e+07	2.3545081195458770e+03
36	10.318283	-2.8243147680436969e+07	2.8931319027766585e+03
37	10.266097	-2.8239926181975581e+07	3.2214984613880515e+03
38	10.230060	-2.8237093092133328e+07	2.8330898422524333e+03
39	10.266124	-2.8234893617704429e+07	2.1994744288995862e+03
40	10.224538	-2.8232935414706443e+07	1.9582029979862273e+03
41	10.202676	-2.8231129457302265e+07	1.8059574041776359e+03
42	10.269626	-2.8229475410878930e+07	1.6540464233346283e+03
43	10.232957	-2.8228251485029969e+07	1.2239258489608765e+03
44	10.166949	-2.8227404159103472e+07	8.4732592649757862e+02
45	10.207864	-2.8226768703297403e+07	6.3545580606907606e+02
46	10.135754	-2.8226257539372496e+07	5.1116392490640283e+02
47	10.168814	-2.8225817153495878e+07	4.4038587661832571e+02
48	10.158734	-2.8225405988176282e+07	4.1116531959548593e+02
