seed: 119758472

iter	duration	log_likelihood	delta-lle
0	2.827855	-4.4224750265914679e+07
1	18.459756	-3.9351135498541743e+07	4.8736147673729360e+06
2	17.805850	-3.5247370369162351e+07	4.1037651293793917e+06
3	17.767792	-3.4283831293375857e+07	9.6353907578649372e+05
4	17.592013	-3.3604690382459395e+07	6.7914091091646254e+05
5	17.426520	-3.2997819113759324e+07	6.0687126870007068e+05
6	17.395267	-3.2405570805935565e+07	5.9224830782375857e+05
7	17.273482	-3.1822794616136763e+07	5.8277618979880214e+05
8	17.175709	-3.1259948769286070e+07	5.6284584685069323e+05
9	16.928952	-3.0727220923487511e+07	5.3272784579855949e+05
10	17.016105	-3.0202404535528708e+07	5.2481638795880228e+05
11	16.746967	-2.9697756846338809e+07	5.0464768918989971e+05
12	16.851493	-2.9232330862439979e+07	4.6542598389882967e+05
13	16.697817	-2.8832799459788576e+07	3.9953140265140310e+05
14	16.838752	-2.8529625863278754e+07	3.0317359650982171e+05
15	16.702590	-2.8342680811846737e+07	1.8694505143201724e+05
16	16.660788	-2.8257880514431458e+07	8.4800297415278852e+04
17	16.692566	-2.8229602421783045e+07	2.8278092648413032e+04
18	16.750916	-2.8218460959240794e+07	1.1141462542250752e+04
19	16.531405	-2.8211584374698058e+07	6.8765845427364111e+03
20	16.569903	-2.8206191591737527e+07	5.3927829605303705e+03
21	16.632634	-2.8201763914166722e+07	4.4276775708049536e+03
22	16.680985	-2.8197872974235944e+07	3.8909399307779968e+03
23	16.408251	-2.8194051726055868e+07	3.8212481800764799e+03
24	16.608905	-2.8189940122240692e+07	4.1116038151755929e+03
25	16.499034	-2.8185779981938284e+07	4.1601403024084866e+03
26	16.402846	-2.8182530689759206e+07	3.2492921790778637e+03
27	16.214729	-2.8180356201806899e+07	2.1744879523068666e+03
28	16.443084	-2.8178800314768199e+07	1.5558870387002826e+03
29	16.403621	-2.8177558898474917e+07	1.2414162932820618e+03
30	16.353253	-2.8176442362581819e+07	1.1165358930975199e+03
31	16.154683	-2.8175360877687011e+07	1.0814848948083818e+03
32	16.346334	-2.8174260132878833e+07	1.1007448081783950e+03
33	16.177602	-2.8173097647300638e+07	1.1624855781942606e+03
34	16.140201	-2.8171830215380743e+07	1.2674319198951125e+03
35	16.140059	-2.8170430424907357e+07	1.3997904733866453e+03
36	16.311634	-2.8168876370514076e+07	1.5540543932802975e+03
37	16.135455	-2.8167170503725838e+07	1.7058667882382870e+03
38	16.075414	-2.8165352842406258e+07	1.8176613195799291e+03
39	16.123086	-2.8163504487192214e+07	1.8483552140444517e+03
40	16.131227	-2.8161856762539241e+07	1.6477246529720724e+03
41	15.933634	-2.8160892877367079e+07	9.6388517216220498e+02
42	15.980320	-2.8160236348711424e+07	6.5652865565568209e+02
43	16.003399	-2.8159866452452157e+07	3.6989625926688313e+02
44	16.014869	-2.8159370867480718e+07	4.9558497143909335e+02
45	15.964827	-2.8158910839594468e+07	4.6002788624912500e+02
46	15.938979	-2.8158477669166345e+07	4.3317042812332511e+02
47	15.952858	-2.8158064282343931e+07	4.1338682241365314e+02
48	16.044843	-2.8157660178500086e+07	4.0410384384542704e+02
49	15.804615	-2.8157265389256846e+07	3.9478924323990941e+02
50	16.031398	-2.8156874453788497e+07	3.9093546834960580e+02
51	15.976393	-2.8156488893734589e+07	3.8556005390733480e+02
52	16.066940	-2.8156100901296936e+07	3.8799243765324354e+02
53	15.886528	-2.8155763240010411e+07	3.3766128652542830e+02
54	16.109080	-2.8155369881839510e+07	3.9335817090049386e+02
55	15.988168	-2.8154973609451242e+07	3.9627238826826215e+02
56	15.920548	-2.8154573231691983e+07	4.0037775925919414e+02
57	15.800650	-2.8154178955488566e+07	3.9427620341628790e+02
58	16.089200	-2.8153786464536715e+07	3.9249095185101032e+02
59	15.960810	-2.8153511740170807e+07	2.7472436590865254e+02
60	15.994489	-2.8153209817850951e+07	3.0192231985554099e+02
61	15.781983	-2.8152827058491886e+07	3.8275935906544328e+02
62	15.998903	-2.8152478206492912e+07	3.4885199897363782e+02
63	15.835609	-2.8152166566875558e+07	3.1163961735367775e+02
64	16.014802	-2.8151883612930909e+07	2.8295394464954734e+02
65	15.846721	-2.8151626462149393e+07	2.5715078151598573e+02
66	16.095242	-2.8151647579992987e+07	-2.1117843594402075e+01
67	15.943578	-2.8151403740951438e+07	2.4383904154971242e+02
68	15.881072	-2.8151179361602582e+07	2.2437934885546565e+02
69	15.932698	-2.8150971126104839e+07	2.0823549774289131e+02
70	16.043563	-2.8150824764901094e+07	1.4636120374500751e+02
71	15.806266	-2.8150641765430681e+07	1.8299947041273117e+02
72	15.925070	-2.8150469732970364e+07	1.7203246031701565e+02
73	15.991446	-2.8150305257416017e+07	1.6447555434703827e+02
74	16.068508	-2.8150151184611823e+07	1.5407280419394374e+02
75	15.879989	-2.8150056435323302e+07	9.4749288521707058e+01
76	15.909477	-2.8149923819193169e+07	1.3261613013222814e+02
77	15.977556	-2.8149799705117200e+07	1.2411407596990466e+02
78	15.987998	-2.8149761391719807e+07	3.8313397392630577e+01
79	15.910286	-2.8149640125354126e+07	1.2126636568084359e+02
80	15.977454	-2.8149622352883950e+07	1.7772470176219940e+01
81	15.981344	-2.8149517174661454e+07	1.0517822249606252e+02
82	16.051969	-2.8149415813393846e+07	1.0136126760765910e+02
83	15.837701	-2.8149315648886599e+07	1.0016450724750757e+02
84	16.062022	-2.8149216406792577e+07	9.9242094021290541e+01
85	16.024545	-2.8149117616788972e+07	9.8790003605186939e+01
86	16.120347	-2.8149018140583999e+07	9.9476204972714186e+01
87	15.851875	-2.8148913433360197e+07	1.0470722380280495e+02
