seed: 1063591368

iter	duration	log_likelihood	delta-lle
0	2.966064	-4.4636710505756028e+07
1	9.694346	-3.9294237826558329e+07	5.3424726791976988e+06
2	10.262931	-3.5678520868514143e+07	3.6157169580441862e+06
3	10.164254	-3.4647818781633697e+07	1.0307020868804455e+06
4	10.055539	-3.3960391565279119e+07	6.8742721635457873e+05
5	9.769481	-3.3404742588826127e+07	5.5564897645299137e+05
6	10.023292	-3.2890331584263280e+07	5.1441100456284732e+05
7	10.005448	-3.2380539861079328e+07	5.0979172318395227e+05
8	10.094867	-3.1867962125910588e+07	5.1257773516874015e+05
9	10.033757	-3.1347828931342807e+07	5.2013319456778094e+05
10	10.437490	-3.0806879939337876e+07	5.4094899200493097e+05
11	10.342570	-3.0260721900344137e+07	5.4615803899373859e+05
12	10.051968	-2.9731864581459288e+07	5.2885731888484955e+05
13	10.103526	-2.9259150432680063e+07	4.7271414877922460e+05
14	10.026456	-2.8886639938766457e+07	3.7251049391360581e+05
15	9.968291	-2.8636042420283336e+07	2.5059751848312095e+05
16	9.768334	-2.8499183331014790e+07	1.3685908926854655e+05
17	9.798131	-2.8442014785379738e+07	5.7168545635052025e+04
18	9.809887	-2.8421384831052359e+07	2.0629954327378422e+04
19	9.625049	-2.8412868907400925e+07	8.5159236514344811e+03
20	9.723907	-2.8408364737434193e+07	4.5041699667312205e+03
21	9.603953	-2.8405617801483613e+07	2.7469359505809844e+03
22	9.782899	-2.8404140952240825e+07	1.4768492427878082e+03
23	9.722927	-2.8403393731691703e+07	7.4722054912149906e+02
24	9.693438	-2.8403026194313359e+07	3.6753737834468484e+02
25	9.697050	-2.8402884815402225e+07	1.4137891113385558e+02
26	9.721272	-2.8402836814623185e+07	4.8000779040157795e+01
27	9.636699	-2.8402821200632624e+07	1.5613990560173988e+01
28	9.850050	-2.8402816058669079e+07	5.1419635452330112e+00
29	9.829720	-2.8402817452378735e+07	-1.3937096558511257e+00
30	9.796828	-2.8402815966541491e+07	1.4858372434973717e+00
31	9.647985	-2.8402814850392044e+07	1.1161494478583336e+00
32	9.784886	-2.8402814009471163e+07	8.4092088043689728e-01
33	9.676398	-2.8402813511215836e+07	4.9825532734394073e-01
34	9.855764	-2.8402813333236273e+07	1.7797956243157387e-01
35	9.865180	-2.8402816451558646e+07	-3.1183223724365234e+00
36	9.890076	-2.8402815577589586e+07	8.7396905943751335e-01
37	9.812017	-2.8402814694634181e+07	8.8295540586113930e-01
38	9.785168	-2.8402813946091317e+07	7.4854286387562752e-01
39	9.665541	-2.8402813485092394e+07	4.6099892258644104e-01
40	9.820748	-2.8402813322330173e+07	1.6276222094893456e-01
41	9.792124	-2.8402816446962155e+07	-3.1246319822967052e+00
42	9.902763	-2.8402815575651288e+07	8.7131086736917496e-01
43	9.773913	-2.8402814693822015e+07	8.8182927295565605e-01
44	9.783001	-2.8402813945763960e+07	7.4805805459618568e-01
45	9.639940	-2.8402813484955180e+07	4.6080878004431725e-01
46	9.822399	-2.8402813322279226e+07	1.6267595440149307e-01
47	9.765066	-2.8402816446949512e+07	-3.1246702857315540e+00
48	9.756867	-2.8402815575638965e+07	8.7131054699420929e-01
49	9.679426	-2.8402814693811782e+07	8.8182718306779861e-01
50	9.756004	-2.8402813945769764e+07	7.4804201722145081e-01
51	9.641086	-2.8402813484957866e+07	4.6081189811229706e-01
52	9.760633	-2.8402813322282374e+07	1.6267549246549606e-01
53	9.730491	-2.8402816446945958e+07	-3.1246635839343071e+00
54	9.759338	-2.8402815575638101e+07	8.7130785733461380e-01
55	9.670724	-2.8402814693813909e+07	8.8182419165968895e-01
56	9.701700	-2.8402813945779316e+07	7.4803459271788597e-01
57	9.671304	-2.8402813484961729e+07	4.6081758663058281e-01
58	9.731306	-2.8402813322279315e+07	1.6268241405487061e-01
59	9.719351	-2.8402816446947273e+07	-3.1246679574251175e+00
60	9.829540	-2.8402815575634010e+07	8.7131326273083687e-01
