seed: 2484284576

iter	duration	log_likelihood	delta-lle
0	2.886011	-4.4178255225916453e+07
1	22.673230	-3.9338467903215468e+07	4.8397873227009848e+06
2	21.804176	-3.4797264348315597e+07	4.5412035548998713e+06
3	21.605079	-3.3987898007252410e+07	8.0936634106318653e+05
4	21.271036	-3.3387054241760861e+07	6.0084376549154893e+05
5	21.278446	-3.2836669395868886e+07	5.5038484589197487e+05
6	21.208318	-3.2294093936690751e+07	5.4257545917813480e+05
7	21.065922	-3.1746293135281887e+07	5.4780080140886456e+05
8	20.963794	-3.1208524791704979e+07	5.3776834357690811e+05
9	20.665344	-3.0680361002407216e+07	5.2816378929776326e+05
10	20.419808	-3.0158473597024068e+07	5.2188740538314730e+05
11	20.585650	-2.9651882449385084e+07	5.0659114763898402e+05
12	20.342763	-2.9182855077935424e+07	4.6902737144966051e+05
13	20.133379	-2.8779085369315628e+07	4.0376970861979574e+05
14	20.286455	-2.8471150077771887e+07	3.0793529154374078e+05
15	20.075472	-2.8278652057229031e+07	1.9249802054285631e+05
16	19.886198	-2.8191225123065311e+07	8.7426934163719416e+04
17	20.006602	-2.8160767272907577e+07	3.0457850157734007e+04
18	19.853010	-2.8148331145565193e+07	1.2436127342384309e+04
19	19.758910	-2.8141197492497895e+07	7.1336530672982335e+03
20	19.873688	-2.8136299398033027e+07	4.8980944648683071e+03
21	19.709365	-2.8132179779615082e+07	4.1196184179447591e+03
22	19.571719	-2.8129025187076598e+07	3.1545925384834409e+03
23	19.748931	-2.8126646432900183e+07	2.3787541764155030e+03
24	19.647181	-2.8124752442540027e+07	1.8939903601557016e+03
25	19.443588	-2.8123298929563511e+07	1.4535129765160382e+03
26	19.667675	-2.8122058942709878e+07	1.2399868536330760e+03
27	19.612352	-2.8120732339049302e+07	1.3266036605760455e+03
28	19.492609	-2.8119535974970471e+07	1.1963640788309276e+03
29	19.539081	-2.8118452241031770e+07	1.0837339387014508e+03
30	19.538929	-2.8117610789467748e+07	8.4145156402140856e+02
31	19.482263	-2.8116681253577925e+07	9.2953588982298970e+02
32	19.431292	-2.8115820617773496e+07	8.6063580442965031e+02
33	19.490619	-2.8115015181985416e+07	8.0543578808009624e+02
34	19.359595	-2.8114362849877354e+07	6.5233210806176066e+02
35	19.374799	-2.8113509265483972e+07	8.5358439338207245e+02
36	19.464466	-2.8113008085281204e+07	5.0118020276725292e+02
37	19.289725	-2.8112166812684797e+07	8.4127259640768170e+02
38	19.295831	-2.8111555826597270e+07	6.1098608752712607e+02
39	19.415573	-2.8110705291806683e+07	8.5053479058668017e+02
40	19.265193	-2.8110261589100424e+07	4.4370270625874400e+02
41	19.232858	-2.8109362094509151e+07	8.9949459127336740e+02
42	19.351391	-2.8108412269735135e+07	9.4982477401569486e+02
43	19.458701	-2.8107676904735427e+07	7.3536499970778823e+02
44	19.210221	-2.8106707009807527e+07	9.6989492790028453e+02
45	19.326295	-2.8105713210731201e+07	9.9379907632619143e+02
