seed: 94236801

iter	duration	log_likelihood	delta-lle
0	2.943637	-4.4152916356477879e+07
1	22.022867	-3.9358545591401532e+07	4.7943707650763467e+06
2	21.215799	-3.4851630762071580e+07	4.5069148293299526e+06
3	20.998903	-3.4043643111953206e+07	8.0798765011837333e+05
4	20.910551	-3.3436911722652856e+07	6.0673138930035010e+05
5	20.659133	-3.2876330932418294e+07	5.6058079023456201e+05
6	20.930756	-3.2328606406426392e+07	5.4772452599190176e+05
7	20.571670	-3.1778283356367670e+07	5.5032305005872250e+05
8	21.338864	-3.1239816647237889e+07	5.3846670912978053e+05
9	20.877655	-3.0715840615145169e+07	5.2397603209272027e+05
10	20.762817	-3.0192191207629867e+07	5.2364940751530230e+05
11	20.252624	-2.9683509094648134e+07	5.0868211298173293e+05
12	20.507978	-2.9213746666886609e+07	4.6976242776152492e+05
13	20.025220	-2.8810255194350898e+07	4.0349147253571078e+05
14	20.336881	-2.8502476621348780e+07	3.0777857300211862e+05
15	19.942983	-2.8308998396694642e+07	1.9347822465413809e+05
16	20.037754	-2.8216165369673669e+07	9.2833027020972222e+04
17	19.959468	-2.8181607336058345e+07	3.4558033615324646e+04
18	19.860940	-2.8166875853240203e+07	1.4731482818141580e+04
19	19.546235	-2.8157300666871622e+07	9.5751863685809076e+03
20	19.847876	-2.8149846916293543e+07	7.4537505780793726e+03
21	19.366139	-2.8143141808832068e+07	6.7051074614748359e+03
22	19.493825	-2.8137297112023309e+07	5.8446968087591231e+03
23	19.508311	-2.8132432606318552e+07	4.8645057047568262e+03
24	19.555953	-2.8128464933236927e+07	3.9676730816252530e+03
25	19.126401	-2.8124466780477457e+07	3.9981527594700456e+03
26	19.447596	-2.8121129548827317e+07	3.3372316501401365e+03
27	19.207241	-2.8118139571818136e+07	2.9899770091809332e+03
28	19.270663	-2.8115614258823551e+07	2.5253129945844412e+03
29	19.107698	-2.8114209722636476e+07	1.4045361870750785e+03
30	19.168651	-2.8112105075916313e+07	2.1046467201635242e+03
31	18.860987	-2.8110144224454183e+07	1.9608514621295035e+03
32	19.469222	-2.8108361348211996e+07	1.7828762421868742e+03
33	19.506131	-2.8106690446611121e+07	1.6709016008749604e+03
34	19.291679	-2.8105074975846458e+07	1.6154707646630704e+03
35	19.029271	-2.8103582559266135e+07	1.4924165803231299e+03
36	19.037993	-2.8102147430398058e+07	1.4351288680769503e+03
37	18.906242	-2.8100815899899129e+07	1.3315304989293218e+03
38	18.793513	-2.8099550422098190e+07	1.2654778009392321e+03
39	18.782863	-2.8098366970698182e+07	1.1834514000080526e+03
40	18.971375	-2.8097240715160653e+07	1.1262555375285447e+03
41	18.521543	-2.8095980348796453e+07	1.2603663641996682e+03
42	19.107441	-2.8094682264956433e+07	1.2980838400200009e+03
43	19.145569	-2.8093290129882123e+07	1.3921350743100047e+03
44	18.829316	-2.8091870286560170e+07	1.4198433219529688e+03
45	18.561456	-2.8090192675024759e+07	1.6776115354113281e+03
46	18.622011	-2.8088534859744757e+07	1.6578152800016105e+03
47	18.395555	-2.8086744022944111e+07	1.7908368006460369e+03
48	18.327842	-2.8085317952558164e+07	1.4260703859478235e+03
49	18.267665	-2.8084274008697566e+07	1.0439438605979085e+03
50	18.404045	-2.8083711332709868e+07	5.6267598769813776e+02
51	18.079074	-2.8083301485293962e+07	4.0984741590544581e+02
52	18.397624	-2.8082945506880660e+07	3.5597841330245137e+02
