seed: 1789758830

iter	duration	log_likelihood	delta-lle
0	2.982753	-4.4238836192970715e+07
1	18.107683	-3.9263331942839332e+07	4.9755042501313835e+06
2	17.537628	-3.4986309338632919e+07	4.2770226042064130e+06
3	17.686260	-3.4120907987728059e+07	8.6540135090485960e+05
4	17.808442	-3.3492507104610804e+07	6.2840088311725482e+05
5	17.636151	-3.2939957459530443e+07	5.5254964508036152e+05
6	17.634412	-3.2396428381742954e+07	5.4352907778748870e+05
7	17.559733	-3.1837676729388740e+07	5.5875165235421434e+05
8	17.716810	-3.1285361028536279e+07	5.5231570085246116e+05
9	17.118355	-3.0751614355592169e+07	5.3374667294410989e+05
10	17.314017	-3.0227813228361327e+07	5.2380112723084167e+05
11	16.966104	-2.9721053773742676e+07	5.0675945461865142e+05
12	17.097780	-2.9251308385672480e+07	4.6974538807019591e+05
13	16.894179	-2.8846708078456376e+07	4.0460030721610412e+05
14	17.110164	-2.8539538592424747e+07	3.0716948603162915e+05
15	16.897502	-2.8344523170126669e+07	1.9501542229807749e+05
16	16.735349	-2.8249229620383039e+07	9.5293549743629992e+04
17	16.657442	-2.8215920224767886e+07	3.3309395615153015e+04
18	16.745963	-2.8205538497016296e+07	1.0381727751590312e+04
19	16.472794	-2.8200993110347379e+07	4.5453866689167917e+03
20	16.445250	-2.8198116778901063e+07	2.8763314463160932e+03
21	16.397914	-2.8195091999443162e+07	3.0247794579006732e+03
22	16.516229	-2.8191482877633791e+07	3.6091218093708158e+03
23	16.210961	-2.8186717906373043e+07	4.7649712607488036e+03
24	16.424375	-2.8181324040612005e+07	5.3938657610379159e+03
25	16.337357	-2.8176885878709611e+07	4.4381619023941457e+03
26	16.484790	-2.8173633260780867e+07	3.2526179287433624e+03
27	16.100726	-2.8170793093396910e+07	2.8401673839576542e+03
28	16.424506	-2.8168204143483233e+07	2.5889499136768281e+03
29	16.132426	-2.8165987984410893e+07	2.2161590723395348e+03
30	16.199501	-2.8163521090430897e+07	2.4668939799964428e+03
31	15.852491	-2.8161082799138498e+07	2.4382912923991680e+03
32	16.131867	-2.8158706684493549e+07	2.3761146449483931e+03
33	15.899453	-2.8156432643012088e+07	2.2740414814613760e+03
34	16.061101	-2.8154496416523866e+07	1.9362264882214367e+03
35	15.754094	-2.8153620780833129e+07	8.7563569073751569e+02
36	16.025328	-2.8690996872798923e+07	-5.3737609196579456e+05
37	15.941818	-2.8508955756623488e+07	1.8204111617543548e+05
38	15.939205	-2.8388752616177849e+07	1.2020314044563845e+05
39	15.929560	-2.8316420321945183e+07	7.2332294232666492e+04
40	16.163942	-2.8277472689102303e+07	3.8947632842879742e+04
41	16.084001	-2.8246897087501749e+07	3.0575601600553840e+04
42	16.040684	-2.8222961526973199e+07	2.3935560528550297e+04
43	16.181102	-2.8208236228369944e+07	1.4725298603255302e+04
44	16.328554	-2.8200679863189269e+07	7.5563651806749403e+03
45	16.136121	-2.8196066972082954e+07	4.6128911063149571e+03
46	16.237462	-2.8192500263722032e+07	3.5667083609215915e+03
47	16.283767	-2.8189690820652433e+07	2.8094430695995688e+03
48	16.396322	-2.8187189366907086e+07	2.5014537453465164e+03
