seed: 853692250

iter	duration	log_likelihood	delta-lle
356	16.991102	-2.8000975347221028e+07	-5.2762456350028515e+00
357	17.287750	-2.8000979781321499e+07	-4.4341004714369774e+00
358	17.004833	-2.8001077362776887e+07	-9.7581455387175083e+01
359	17.124520	-2.8001009784268420e+07	6.7578508466482162e+01
360	16.936100	-2.8000948252517663e+07	6.1531750757247210e+01
361	17.121785	-2.8000890481767714e+07	5.7770749948918819e+01
362	16.967012	-2.8001100696993448e+07	-2.1021522573381662e+02
363	17.283673	-2.8001021090970598e+07	7.9606022849678993e+01
364	17.077321	-2.8000976221475631e+07	4.4869494967162609e+01
365	17.393295	-2.8000911311447833e+07	6.4910027798265219e+01
366	17.149718	-2.8000990856777903e+07	-7.9545330069959164e+01
367	17.387912	-2.8000937518975649e+07	5.3337802253663540e+01
368	17.004305	-2.8000889630310033e+07	4.7888665616512299e+01
369	17.353558	-2.8000907682519436e+07	-1.8052209403365850e+01
370	17.127370	-2.8000861453361105e+07	4.6229158330708742e+01
371	17.418055	-2.8000824210184921e+07	3.7243176184594631e+01
372	17.048403	-2.8001207067100290e+07	-3.8285691536962986e+02
373	17.410176	-2.8001123450767204e+07	8.3616333086043596e+01
374	17.149021	-2.8001059197813343e+07	6.4252953860908747e+01
375	17.263772	-2.8001076345178388e+07	-1.7147365044802427e+01
376	16.931618	-2.8001081773659587e+07	-5.4284811988472939e+00
377	17.391708	-2.8001104204495374e+07	-2.2430835787206888e+01
378	17.195339	-2.8001030650216911e+07	7.3554278463125229e+01
379	17.273691	-2.8001180997502137e+07	-1.5034728522598743e+02
380	17.197821	-2.8001130862213381e+07	5.0135288756340742e+01
381	17.271730	-2.8001050084919203e+07	8.0777294177561998e+01
382	17.047476	-2.8001062249278549e+07	-1.2164359346032143e+01
383	17.158438	-2.8000984079963233e+07	7.8169315315783024e+01
384	16.909349	-2.8001029801782444e+07	-4.5721819210797548e+01
385	17.235375	-2.8001005618448000e+07	2.4183334443718195e+01
386	17.110393	-2.8000948711621046e+07	5.6906826954334974e+01
387	17.280042	-2.8000891801007662e+07	5.6910613384097815e+01
388	17.054877	-2.8000911427913576e+07	-1.9626905914396048e+01
389	17.244822	-2.8001194257523820e+07	-2.8282961024343967e+02
390	17.038029	-2.8001114923313584e+07	7.9334210235625505e+01
391	17.361636	-2.8001044471247837e+07	7.0452065747231245e+01
392	16.907052	-2.8000976429596573e+07	6.8041651263833046e+01
393	17.169180	-2.8001062962188147e+07	-8.6532591573894024e+01
394	16.881277	-2.8000997217397656e+07	6.5744790490716696e+01
395	17.063588	-2.8001048105715711e+07	-5.0888318054378033e+01
396	16.849800	-2.8000981003846876e+07	6.7101868834346533e+01
397	17.014149	-2.8000919803814586e+07	6.1200032290071249e+01
398	16.886843	-2.8001190494325493e+07	-2.7069051090627909e+02
399	17.135505	-2.8001101396932006e+07	8.9097393486648798e+01
400	16.969684	-2.8001024469965886e+07	7.6926966119557619e+01
401	17.217312	-2.8000946289649732e+07	7.8180316153913736e+01
402	17.065877	-2.8000876593050230e+07	6.9696599502116442e+01
403	17.221799	-2.8000933142929733e+07	-5.6549879502505064e+01
404	16.981547	-2.8001008802097447e+07	-7.5659167714416981e+01
405	17.176565	-2.8001005005740155e+07	3.7963572926819324e+00
406	17.086614	-2.8001167016952068e+07	-1.6201121191307902e+02
407	17.518909	-2.8001089333005223e+07	7.7683946844190359e+01
408	17.096801	-2.8001193298286501e+07	-1.0396528127789497e+02
409	17.439274	-2.8001114032249045e+07	7.9266037456691265e+01
410	17.103031	-2.8001136103756774e+07	-2.2071507729589939e+01
411	17.383774	-2.8001058806290720e+07	7.7297466054558754e+01
412	16.966291	-2.8000983988479018e+07	7.4817811701446772e+01
413	17.289996	-2.8000975528180312e+07	8.4602987058460712e+00
414	17.139133	-2.8000964437726215e+07	1.1090454097837210e+01
415	17.339643	-2.8000996478691678e+07	-3.2040965463966131e+01
416	17.287513	-2.8000974581373714e+07	2.1897317964583635e+01
417	17.396175	-2.8000900674048238e+07	7.3907325476408005e+01
418	17.145506	-2.8000984827485599e+07	-8.4153437361121178e+01
419	17.364876	-2.8000993498415940e+07	-8.6709303408861160e+00
420	17.065658	-2.8001047898459032e+07	-5.4400043092668056e+01
421	17.271590	-2.8000986615557197e+07	6.1282901834696531e+01
422	17.086078	-2.8000936459284652e+07	5.0156272545456886e+01
423	17.495654	-2.8000890049939319e+07	4.6409345332533121e+01
424	17.272159	-2.8000889717899185e+07	3.3204013481736183e-01
425	17.401585	-2.8000907942625329e+07	-1.8224726144224405e+01
426	17.227339	-2.8000856022807576e+07	5.1919817753136158e+01
427	17.376683	-2.8000886872259993e+07	-3.0849452417343855e+01
428	17.106237	-2.8000920243500978e+07	-3.3371240984648466e+01
429	17.483124	-2.8001034672094069e+07	-1.1442859309166670e+02
430	17.133574	-2.8000965149671983e+07	6.9522422086447477e+01
431	16.714464	-2.8000907164420061e+07	5.7985251922160387e+01
