iter	duration	delta-lle	log-likelihood
35	0.023434	4.5719569603836862e+02	1.5640459158969350e+05
36	0.023448	3.9475830255739857e+02	1.5679934989225090e+05
37	0.002134	0.0000000000000000e+00	1.5679934989225090e+05
38	0.025602	4.0039497221546480e+02	1.5719974486446637e+05
39	0.025644	5.0629494679905474e+02	1.5770603981126542e+05
40	0.002152	0.0000000000000000e+00	1.5770603981126542e+05
41	0.029901	2.2423249860832002e+03	1.5994836479734862e+05
42	0.034099	3.5318888467870420e+02	1.6030155368202733e+05
43	0.034098	2.2348400393023621e+02	1.6052503768595756e+05
44	0.002134	0.0000000000000000e+00	1.6052503768595756e+05
45	0.036494	2.4626657752390020e+02	1.6077130426348146e+05
46	0.038380	5.5933209639351116e+02	1.6133063635987497e+05
47	0.038358	1.9813882003629697e+03	1.6331202456023794e+05
48	0.038401	9.6754676673735958e+02	1.6427957132697530e+05
49	0.038376	1.7641949550155550e+02	1.6445599082247686e+05
50	0.038388	1.4125999655574560e+02	1.6459725081903260e+05
51	0.038384	4.1770013289374765e+02	1.6501495095192635e+05
52	0.040481	1.3763507407549187e+03	1.6639130169268127e+05
53	0.040684	4.1077232746937079e+02	1.6680207402015064e+05
54	0.002177	0.0000000000000000e+00	1.6680207402015064e+05
55	0.002168	0.0000000000000000e+00	1.6680207402015064e+05
56	0.002142	0.0000000000000000e+00	1.6680207402015064e+05
57	0.002136	0.0000000000000000e+00	1.6680207402015064e+05
58	0.002137	0.0000000000000000e+00	1.6680207402015064e+05
59	0.002135	0.0000000000000000e+00	1.6680207402015064e+05
60	0.002136	0.0000000000000000e+00	1.6680207402015064e+05
61	0.002135	0.0000000000000000e+00	1.6680207402015064e+05
62	0.002137	0.0000000000000000e+00	1.6680207402015064e+05
63	0.002159	0.0000000000000000e+00	1.6680207402015064e+05
64	0.004260	0.0000000000000000e+00	1.6680207402015064e+05
65	0.002136	0.0000000000000000e+00	1.6680207402015064e+05
66	0.002135	0.0000000000000000e+00	1.6680207402015064e+05
67	0.002134	0.0000000000000000e+00	1.6680207402015064e+05
68	0.002144	0.0000000000000000e+00	1.6680207402015064e+05
69	0.002132	0.0000000000000000e+00	1.6680207402015064e+05
70	0.002137	0.0000000000000000e+00	1.6680207402015064e+05
71	0.002137	0.0000000000000000e+00	1.6680207402015064e+05
72	0.002134	0.0000000000000000e+00	1.6680207402015064e+05
73	0.002138	0.0000000000000000e+00	1.6680207402015064e+05
74	0.002140	0.0000000000000000e+00	1.6680207402015064e+05
75	0.004304	0.0000000000000000e+00	1.6680207402015064e+05
76	0.002133	0.0000000000000000e+00	1.6680207402015064e+05
77	0.002136	0.0000000000000000e+00	1.6680207402015064e+05
78	0.002136	0.0000000000000000e+00	1.6680207402015064e+05
79	0.002138	0.0000000000000000e+00	1.6680207402015064e+05
80	0.004267	3.4604039195957012e+03	1.7026247793974634e+05
81	0.002200	0.0000000000000000e+00	1.7026247793974634e+05
82	0.002133	0.0000000000000000e+00	1.7026247793974634e+05
83	0.002130	0.0000000000000000e+00	1.7026247793974634e+05
84	0.004272	4.5864307187666418e+02	1.7072112101162301e+05
85	0.002136	0.0000000000000000e+00	1.7072112101162301e+05
86	0.004291	1.0155562328582164e+01	1.7073127657395159e+05
87	0.004276	0.0000000000000000e+00	1.7073127657395159e+05
88	0.002138	0.0000000000000000e+00	1.7073127657395159e+05
89	0.004262	0.0000000000000000e+00	1.7073127657395159e+05
90	0.002144	2.9456780140113551e+02	1.7102584437535272e+05
91	0.004288	0.0000000000000000e+00	1.7102584437535272e+05
92	0.004321	0.0000000000000000e+00	1.7102584437535272e+05
93	0.002136	0.0000000000000000e+00	1.7102584437535272e+05
94	0.002143	0.0000000000000000e+00	1.7102584437535272e+05
95	0.004344	2.0210628411400830e+02	1.7122795065946673e+05
96	0.002135	0.0000000000000000e+00	1.7122795065946673e+05
97	0.004255	1.5964182429016801e+03	1.7282436890236841e+05
98	0.004253	0.0000000000000000e+00	1.7282436890236841e+05
99	0.004254	0.0000000000000000e+00	1.7282436890236841e+05
100	0.002132	0.0000000000000000e+00	1.7282436890236841e+05
101	0.004267	0.0000000000000000e+00	1.7282436890236841e+05
102	0.002132	0.0000000000000000e+00	1.7282436890236841e+05
103	0.002139	0.0000000000000000e+00	1.7282436890236841e+05
104	0.004288	0.0000000000000000e+00	1.7282436890236841e+05
105	0.002131	0.0000000000000000e+00	1.7282436890236841e+05
106	0.002137	0.0000000000000000e+00	1.7282436890236841e+05
107	0.004279	0.0000000000000000e+00	1.7282436890236841e+05
108	0.002140	0.0000000000000000e+00	1.7282436890236841e+05
109	0.002148	0.0000000000000000e+00	1.7282436890236841e+05
110	0.002128	0.0000000000000000e+00	1.7282436890236841e+05
111	0.002140	0.0000000000000000e+00	1.7282436890236841e+05
112	0.002132	0.0000000000000000e+00	1.7282436890236841e+05
113	0.002133	0.0000000000000000e+00	1.7282436890236841e+05
114	0.002134	0.0000000000000000e+00	1.7282436890236841e+05
115	0.002153	0.0000000000000000e+00	1.7282436890236841e+05
116	0.002160	0.0000000000000000e+00	1.7282436890236841e+05
117	0.002136	0.0000000000000000e+00	1.7282436890236841e+05
118	0.004260	0.0000000000000000e+00	1.7282436890236841e+05
119	0.002136	0.0000000000000000e+00	1.7282436890236841e+05
120	0.004317	1.2000397883541882e+02	1.7294437288120383e+05
121	0.004275	0.0000000000000000e+00	1.7294437288120383e+05
122	0.004265	4.5966301596339326e+02	1.7340403589716722e+05
123	0.002128	0.0000000000000000e+00	1.7340403589716722e+05
124	0.004281	0.0000000000000000e+00	1.7340403589716722e+05
125	0.004276	0.0000000000000000e+00	1.7340403589716722e+05
126	0.002139	0.0000000000000000e+00	1.7340403589716722e+05
127	0.002136	0.0000000000000000e+00	1.7340403589716722e+05
128	0.004260	0.0000000000000000e+00	1.7340403589716722e+05
129	0.004271	1.4500080328510376e+02	1.7354903670045233e+05
130	0.002141	0.0000000000000000e+00	1.7354903670045233e+05
131	0.004371	5.1223073546536034e+02	1.7406126743591769e+05
132	0.002220	0.0000000000000000e+00	1.7406126743591769e+05
133	0.002193	0.0000000000000000e+00	1.7406126743591769e+05
134	0.004258	0.0000000000000000e+00	1.7406126743591769e+05
135	0.004302	0.0000000000000000e+00	1.7406126743591769e+05
136	0.004255	0.0000000000000000e+00	1.7406126743591769e+05
137	0.002175	0.0000000000000000e+00	1.7406126743591769e+05
138	0.002162	0.0000000000000000e+00	1.7406126743591769e+05
139	0.004298	0.0000000000000000e+00	1.7406126743591769e+05
140	0.002199	0.0000000000000000e+00	1.7406126743591769e+05
141	0.004396	0.0000000000000000e+00	1.7406126743591769e+05
142	0.002140	0.0000000000000000e+00	1.7406126743591769e+05
143	0.004334	0.0000000000000000e+00	1.7406126743591769e+05
144	0.004276	6.4421416742389556e+02	1.7470548160334158e+05
145	0.004262	0.0000000000000000e+00	1.7470548160334158e+05
146	0.002134	0.0000000000000000e+00	1.7470548160334158e+05
147	0.002129	0.0000000000000000e+00	1.7470548160334158e+05
148	0.004262	0.0000000000000000e+00	1.7470548160334158e+05
149	0.004268	0.0000000000000000e+00	1.7470548160334158e+05
150	0.002137	0.0000000000000000e+00	1.7470548160334158e+05
151	0.002132	0.0000000000000000e+00	1.7470548160334158e+05
152	0.004262	0.0000000000000000e+00	1.7470548160334158e+05
153	0.004260	0.0000000000000000e+00	1.7470548160334158e+05
154	0.004257	0.0000000000000000e+00	1.7470548160334158e+05
155	0.002139	0.0000000000000000e+00	1.7470548160334158e+05
156	0.004259	0.0000000000000000e+00	1.7470548160334158e+05
157	0.002137	0.0000000000000000e+00	1.7470548160334158e+05
158	0.004276	0.0000000000000000e+00	1.7470548160334158e+05
159	0.002134	0.0000000000000000e+00	1.7470548160334158e+05
160	0.004266	0.0000000000000000e+00	1.7470548160334158e+05
161	0.004283	0.0000000000000000e+00	1.7470548160334158e+05
162	0.002179	0.0000000000000000e+00	1.7470548160334158e+05
163	0.002132	0.0000000000000000e+00	1.7470548160334158e+05
164	0.002133	0.0000000000000000e+00	1.7470548160334158e+05
165	0.002135	0.0000000000000000e+00	1.7470548160334158e+05
166	0.002136	0.0000000000000000e+00	1.7470548160334158e+05
167	0.004264	0.0000000000000000e+00	1.7470548160334158e+05
168	0.004287	0.0000000000000000e+00	1.7470548160334158e+05
169	0.004260	0.0000000000000000e+00	1.7470548160334158e+05
170	0.002140	0.0000000000000000e+00	1.7470548160334158e+05
171	0.002134	0.0000000000000000e+00	1.7470548160334158e+05
172	0.002134	0.0000000000000000e+00	1.7470548160334158e+05
173	0.004263	9.7185950693383347e+01	1.7480266755403497e+05
174	0.004263	0.0000000000000000e+00	1.7480266755403497e+05
175	0.004270	0.0000000000000000e+00	1.7480266755403497e+05
176	0.004259	0.0000000000000000e+00	1.7480266755403497e+05
177	0.004267	0.0000000000000000e+00	1.7480266755403497e+05
178	0.002138	0.0000000000000000e+00	1.7480266755403497e+05
179	0.004263	1.2390744895767421e+02	1.7492657500299264e+05
180	0.002136	0.0000000000000000e+00	1.7492657500299264e+05
181	0.004331	1.7109901637799339e+01	1.7494368490463044e+05
182	0.004269	0.0000000000000000e+00	1.7494368490463044e+05
183	0.004267	6.3838057563756593e+01	1.7500752296219420e+05
184	0.002134	0.0000000000000000e+00	1.7500752296219420e+05
185	0.004265	0.0000000000000000e+00	1.7500752296219420e+05
186	0.004260	0.0000000000000000e+00	1.7500752296219420e+05
187	0.002152	0.0000000000000000e+00	1.7500752296219420e+05
188	0.004254	2.2163514655781910e+01	1.7502968647684998e+05
189	0.002142	0.0000000000000000e+00	1.7502968647684998e+05
190	0.002139	0.0000000000000000e+00	1.7502968647684998e+05
191	0.002135	0.0000000000000000e+00	1.7502968647684998e+05
192	0.004253	1.2144197691511363e+02	1.7515112845376509e+05
193	0.002135	0.0000000000000000e+00	1.7515112845376509e+05
194	0.002132	0.0000000000000000e+00	1.7515112845376509e+05
195	0.002135	0.0000000000000000e+00	1.7515112845376509e+05
196	0.004287	7.8584733118797885e+01	1.7522971318688389e+05
197	0.002132	0.0000000000000000e+00	1.7522971318688389e+05
198	0.004253	5.4052860743395286e+01	1.7528376604762729e+05
199	0.004258	0.0000000000000000e+00	1.7528376604762729e+05
200	0.002152	0.0000000000000000e+00	1.7528376604762729e+05
201	0.002137	0.0000000000000000e+00	1.7528376604762729e+05
202	0.002151	0.0000000000000000e+00	1.7528376604762729e+05
203	0.004268	2.0554855583637254e+02	1.7548931460346366e+05
204	0.002128	0.0000000000000000e+00	1.7548931460346366e+05
205	0.004262	0.0000000000000000e+00	1.7548931460346366e+05
206	0.004280	0.0000000000000000e+00	1.7548931460346366e+05
207	0.004276	3.0853219653826091e+02	1.7579784680000192e+05
208	0.002130	0.0000000000000000e+00	1.7579784680000192e+05
209	0.002140	0.0000000000000000e+00	1.7579784680000192e+05
210	0.002180	0.0000000000000000e+00	1.7579784680000192e+05
211	0.002138	0.0000000000000000e+00	1.7579784680000192e+05
212	0.002144	0.0000000000000000e+00	1.7579784680000192e+05
213	0.002137	0.0000000000000000e+00	1.7579784680000192e+05
214	0.004263	0.0000000000000000e+00	1.7579784680000192e+05
215	0.002157	0.0000000000000000e+00	1.7579784680000192e+05
216	0.004278	0.0000000000000000e+00	1.7579784680000192e+05
217	0.002139	0.0000000000000000e+00	1.7579784680000192e+05
218	0.004259	0.0000000000000000e+00	1.7579784680000192e+05
219	0.004262	0.0000000000000000e+00	1.7579784680000192e+05
220	0.004261	0.0000000000000000e+00	1.7579784680000192e+05
221	0.002136	0.0000000000000000e+00	1.7579784680000192e+05
222	0.004259	0.0000000000000000e+00	1.7579784680000192e+05
223	0.004273	0.0000000000000000e+00	1.7579784680000192e+05
224	0.004276	0.0000000000000000e+00	1.7579784680000192e+05
225	0.002137	0.0000000000000000e+00	1.7579784680000192e+05
226	0.002129	0.0000000000000000e+00	1.7579784680000192e+05
227	0.002140	0.0000000000000000e+00	1.7579784680000192e+05
228	0.004278	0.0000000000000000e+00	1.7579784680000192e+05
229	0.004312	0.0000000000000000e+00	1.7579784680000192e+05
230	0.002137	0.0000000000000000e+00	1.7579784680000192e+05
231	0.002156	0.0000000000000000e+00	1.7579784680000192e+05
232	0.004272	0.0000000000000000e+00	1.7579784680000192e+05
233	0.004266	0.0000000000000000e+00	1.7579784680000192e+05
234	0.002152	0.0000000000000000e+00	1.7579784680000192e+05
235	0.004294	0.0000000000000000e+00	1.7579784680000192e+05
236	0.004269	1.1418723185500130e+02	1.7591203403185692e+05
237	0.004299	0.0000000000000000e+00	1.7591203403185692e+05
238	0.002133	0.0000000000000000e+00	1.7591203403185692e+05
239	0.004268	0.0000000000000000e+00	1.7591203403185692e+05
240	0.002135	0.0000000000000000e+00	1.7591203403185692e+05
241	0.002138	0.0000000000000000e+00	1.7591203403185692e+05
242	0.002135	0.0000000000000000e+00	1.7591203403185692e+05
243	0.002130	0.0000000000000000e+00	1.7591203403185692e+05
244	0.004269	0.0000000000000000e+00	1.7591203403185692e+05
245	0.004264	8.3156842398369918e+01	1.7599519087425529e+05
246	0.002138	0.0000000000000000e+00	1.7599519087425529e+05
247	0.002134	0.0000000000000000e+00	1.7599519087425529e+05
248	0.002138	0.0000000000000000e+00	1.7599519087425529e+05
249	0.004282	0.0000000000000000e+00	1.7599519087425529e+05
250	0.002129	0.0000000000000000e+00	1.7599519087425529e+05

log likelihood = 175995
Writing C matrix to /global/home/users/deboraycb/scratch/atahualpa/analysis/ohana/maf05_3/structure/merge2_20M_allchr_snps_maf05_k7_bestmi368_mi250_c.matrix
