seed: 2715212916

iter	duration	log_likelihood	delta-lle
0	2.910963	-4.4098116601430073e+07
1	26.480646	-3.9183156464124195e+07	4.9149601373058781e+06
2	24.723658	-3.4745539289781801e+07	4.4376171743423939e+06
3	24.647997	-3.3909730818514667e+07	8.3580847126713395e+05
4	24.144981	-3.3301126944590088e+07	6.0860387392457947e+05
5	23.895294	-3.2744633511000399e+07	5.5649343358968943e+05
6	23.744139	-3.2196337523511250e+07	5.4829598748914897e+05
7	23.397625	-3.1644777640527517e+07	5.5155988298373297e+05
8	23.426504	-3.1108798245966904e+07	5.3597939456061274e+05
9	23.103683	-3.0586430844005432e+07	5.2236740196147189e+05
10	23.124483	-3.0070503008887257e+07	5.1592783511817455e+05
11	23.583914	-2.9571229135684747e+07	4.9927387320251018e+05
12	23.113404	-2.9110816591490809e+07	4.6041254419393837e+05
13	22.731649	-2.8713128573528156e+07	3.9768801796265319e+05
14	22.735935	-2.8408574489791397e+07	3.0455408373675868e+05
15	22.315803	-2.8218156970543034e+07	1.9041751924836263e+05
16	22.420444	-2.8128498813496657e+07	8.9658157046377659e+04
17	22.315021	-2.8094567982641220e+07	3.3930830855436623e+04
18	22.159566	-2.8079304484488331e+07	1.5263498152889311e+04
19	22.131112	-2.8069449277772114e+07	9.8552067162171006e+03
20	21.898749	-2.8061908932931431e+07	7.5403448406830430e+03
21	22.017586	-2.8056057743955310e+07	5.8511889761202037e+03
22	21.940408	-2.8051882953823604e+07	4.1747901317067444e+03
23	21.776082	-2.8048855164910398e+07	3.0277889132052660e+03
24	21.937957	-2.8046503860071942e+07	2.3513048384562135e+03
25	21.673778	-2.8044289378515285e+07	2.2144815566577017e+03
26	21.569191	-2.8042271455871657e+07	2.0179226436279714e+03
27	21.821242	-2.8040409970784076e+07	1.8614850875809789e+03
28	21.666953	-2.8039035385031808e+07	1.3745857522673905e+03
29	21.592588	-2.8037345437248845e+07	1.6899477829635143e+03
30	21.670816	-2.8035744102989819e+07	1.6013342590257525e+03
31	21.433642	-2.8034187875193030e+07	1.5562277967892587e+03
32	21.536624	-2.8032703302360401e+07	1.4845728326290846e+03
33	21.591278	-2.8031299934347741e+07	1.4033680126592517e+03
34	21.380807	-2.8029982116792213e+07	1.3178175555281341e+03
35	21.543712	-2.8029364055407789e+07	6.1806138442456722e+02
36	21.526061	-2.8028045140910879e+07	1.3189144969098270e+03
37	21.314202	-2.8026720804955289e+07	1.3243359555900097e+03
38	21.403088	-2.8025554905508474e+07	1.1658994468152523e+03
39	21.262394	-2.8024090943351563e+07	1.4639621569104493e+03
40	21.176655	-2.8022521551124148e+07	1.5693922274149954e+03
41	21.407398	-2.8020836492785029e+07	1.6850583391189575e+03
42	21.289081	-2.8019077618310679e+07	1.7588744743503630e+03
43	21.179404	-2.8017136472360350e+07	1.9411459503285587e+03
44	21.369500	-2.8015289543339219e+07	1.8469290211312473e+03
45	21.116936	-2.8013238064956259e+07	2.0514783829599619e+03
46	21.220129	-2.8011589177189767e+07	1.6488877664916217e+03
47	21.141460	-2.8010456041097220e+07	1.1331360925473273e+03
48	21.001171	-2.8010063461344521e+07	3.9257975269854069e+02
49	21.151844	-2.8009391454698022e+07	6.7200664649903774e+02
50	21.145029	-2.8008783761041235e+07	6.0769365678727627e+02
51	21.040306	-2.8008221272401344e+07	5.6248863989114761e+02
52	21.162757	-2.8007709281122010e+07	5.1199127933382988e+02
53	21.279565	-2.8007303565960355e+07	4.0571516165509820e+02
54	20.980888	-2.8007352918188170e+07	-4.9352227814495564e+01
55	21.288648	-2.8006871555212155e+07	4.8136297601461411e+02
56	21.035101	-2.8006408899985984e+07	4.6265522617101669e+02
57	20.912597	-2.8006080988689668e+07	3.2791129631549120e+02
58	21.134496	-2.8005643311857037e+07	4.3767683263123035e+02
59	21.008428	-2.8005223459617589e+07	4.1985223944857717e+02
60	20.948612	-2.8004799961150631e+07	4.2349846695736051e+02
61	21.158051	-2.8004371797532715e+07	4.2816361791640520e+02
62	21.022737	-2.8004670524574317e+07	-2.9872704160213470e+02
63	20.942943	-2.8004208584877066e+07	4.6193969725072384e+02
64	21.109707	-2.8003820194534760e+07	3.8839034230634570e+02
65	21.132666	-2.8003377676578991e+07	4.4251795576885343e+02
66	20.989723	-2.8003019831119779e+07	3.5784545921161771e+02
67	21.032730	-2.8002683790272169e+07	3.3604084761068225e+02
68	20.804361	-2.8002758853501067e+07	-7.5063228897750378e+01
69	21.092494	-2.8002462199270770e+07	2.9665423029661179e+02
70	20.925132	-2.8002194754641932e+07	2.6744462883844972e+02
71	20.837968	-2.8002199715451445e+07	-4.9608095139265060e+00
72	21.489607	-2.8001967178291403e+07	2.3253716004267335e+02
73	21.669846	-2.8001761370486826e+07	2.0580780457705259e+02
74	21.298388	-2.8001578698165931e+07	1.8267232089489698e+02
75	21.012845	-2.8001444002148878e+07	1.3469601705297828e+02
76	21.166122	-2.8001695717012517e+07	-2.5171486363932490e+02
77	20.847291	-2.8001564151766062e+07	1.3156524645537138e+02
78	21.015156	-2.8001443188426528e+07	1.2096333953365684e+02
79	21.173254	-2.8001329048166126e+07	1.1414026040211320e+02
80	20.808102	-2.8001283040937833e+07	4.6007228292524815e+01
81	21.093084	-2.8001247027028557e+07	3.6013909276574850e+01
82	20.804589	-2.8001169849778447e+07	7.7177250109612942e+01
83	20.779960	-2.8001200878299303e+07	-3.1028520856052637e+01
84	20.934110	-2.8001125268920172e+07	7.5609379131346941e+01
85	20.855140	-2.8001139118602708e+07	-1.3849682535976171e+01
86	20.757770	-2.8001188208243128e+07	-4.9089640419930220e+01
87	20.991828	-2.8001108050388984e+07	8.0157854143530130e+01
88	20.864538	-2.8001036846650895e+07	7.1203738089650869e+01
89	20.834687	-2.8000969404585529e+07	6.7442065365612507e+01
90	21.002328	-2.8001028329487588e+07	-5.8924902059137821e+01
91	20.961521	-2.8001078847109802e+07	-5.0517622213810682e+01
92	20.875278	-2.8001072230364136e+07	6.6167456656694412e+00
93	21.078623	-2.8001192040779684e+07	-1.1981041554734111e+02
94	20.805495	-2.8001112749124691e+07	7.9291654992848635e+01
95	20.957704	-2.8001046276835568e+07	6.6472289122641087e+01
96	20.832374	-2.8000978306038376e+07	6.7970797192305326e+01
97	20.762036	-2.8001177507830329e+07	-1.9920179195329547e+02
98	20.890152	-2.8001319654564962e+07	-1.4214673463255167e+02
99	20.880904	-2.8001471525766686e+07	-1.5187120172381401e+02
100	20.779039	-2.8001374204300396e+07	9.7321466289460659e+01
101	21.006568	-2.8001283174522206e+07	9.1029778189957142e+01
102	20.929306	-2.8001253149179723e+07	3.0025342483073473e+01
103	20.818855	-2.8001175711125586e+07	7.7438054136931896e+01
104	20.948431	-2.8001149116247885e+07	2.6594877701252699e+01
105	21.038877	-2.8001070467779275e+07	7.8648468609899282e+01
106	20.761147	-2.8000996478283510e+07	7.3989495765417814e+01
107	21.049070	-2.8000918503120780e+07	7.7975162729620934e+01
108	20.825155	-2.8001142139801215e+07	-2.2363668043538928e+02
109	20.709719	-2.8001053726675488e+07	8.8413125727325678e+01
110	20.942761	-2.8000982364428889e+07	7.1362246599048376e+01
111	20.819419	-2.8000921302489281e+07	6.1061939608305693e+01
112	20.695345	-2.8001262623774040e+07	-3.4132128475978971e+02
113	20.998187	-2.8001178906039678e+07	8.3717734362930059e+01
114	20.860688	-2.8001164588938899e+07	1.4317100778222084e+01
115	20.822675	-2.8001088816649880e+07	7.5772289019078016e+01
116	20.962574	-2.8001148368545476e+07	-5.9551895596086979e+01
117	20.969743	-2.8001166192684382e+07	-1.7824138905853033e+01
118	20.809453	-2.8001093437151566e+07	7.2755532816052437e+01
119	21.085103	-2.8001192798827980e+07	-9.9361676413565874e+01
120	20.877924	-2.8001109478339043e+07	8.3320488937199116e+01
121	20.891059	-2.8001080191609401e+07	2.9286729641258717e+01
122	21.537045	-2.8000998559809003e+07	8.1631800398230553e+01
123	21.526844	-2.8001009856271740e+07	-1.1296462737023830e+01
124	21.085882	-2.8001100341581497e+07	-9.0485309757292271e+01
125	20.968409	-2.8001037125885766e+07	6.3215695731341839e+01
126	21.075840	-2.8000974867915060e+07	6.2257970705628395e+01
127	20.792034	-2.8000914020331252e+07	6.0847583808004856e+01
128	20.950073	-2.8001430590130415e+07	-5.1656979916244745e+02
129	20.792278	-2.8001331479632545e+07	9.9110497869551182e+01
130	20.726575	-2.8001254581831679e+07	7.6897800866514444e+01
131	21.025732	-2.8001347650997441e+07	-9.3069165762513876e+01
132	20.880003	-2.8001262456996877e+07	8.5194000564515591e+01
