seed: 2712633014

iter	duration	log_likelihood	delta-lle
87	8.143353	-2.8320745410707869e+07	5.2534031014889479e+01
88	8.227931	-2.8320693622247651e+07	5.1788460217416286e+01
89	8.113514	-2.8320642465519130e+07	5.1156728520989418e+01
90	8.273568	-2.8320591865973078e+07	5.0599546052515507e+01
91	8.233107	-2.8320541872150339e+07	4.9993822738528252e+01
92	8.101183	-2.8320492406154603e+07	4.9465995736420155e+01
93	8.313564	-2.8320443394785773e+07	4.9011368829756975e+01
94	8.251768	-2.8320395403529678e+07	4.7991256095468998e+01
95	8.343072	-2.8320463184077207e+07	-6.7780547529459000e+01
96	8.245216	-2.8320403340566836e+07	5.9843510370701551e+01
97	8.183268	-2.8320345060145486e+07	5.8280421350151300e+01
98	8.214187	-2.8320288121949155e+07	5.6938196331262589e+01
99	8.288253	-2.8320233075701442e+07	5.5046247713267803e+01
100	8.202465	-2.8320179193278711e+07	5.3882422730326653e+01
101	8.231965	-2.8320125570477840e+07	5.3622800871729851e+01
102	8.150284	-2.8320072411529589e+07	5.3158948250114918e+01
103	8.277834	-2.8320019302487809e+07	5.3109041780233383e+01
104	8.332196	-2.8320042588849675e+07	-2.3286361865699291e+01
105	8.281124	-2.8319985357960068e+07	5.7230889607220888e+01
106	8.338588	-2.8319929345332041e+07	5.6012628026306629e+01
107	8.373991	-2.8319873901964206e+07	5.5443367835134268e+01
108	8.241828	-2.8319819464538015e+07	5.4437426190823317e+01
109	8.247987	-2.8319764172813028e+07	5.5291724987328053e+01
110	8.307869	-2.8319708741178054e+07	5.5431634973734617e+01
111	8.145925	-2.8319713278959043e+07	-4.5377809889614582e+00
112	8.165698	-2.8319650456438571e+07	6.2822520472109318e+01
113	8.270036	-2.8319586943230249e+07	6.3513208322227001e+01
114	8.126997	-2.8319521727450822e+07	6.5215779427438974e+01
115	8.308134	-2.8319454755690407e+07	6.6971760414540768e+01
116	8.276323	-2.8319382552463964e+07	7.2203226443380117e+01
117	8.285336	-2.8319361268006407e+07	2.1284457556903362e+01
118	8.246415	-2.8319275248312250e+07	8.6019694156944752e+01
119	8.226298	-2.8319183484823462e+07	9.1763488788157701e+01
120	8.263211	-2.8319084078826804e+07	9.9405996657907963e+01
121	8.218101	-2.8318976208406709e+07	1.0787042009457946e+02
122	8.292706	-2.8318902113171641e+07	7.4095235068351030e+01
123	8.273737	-2.8318762450043522e+07	1.3966312811896205e+02
124	8.213904	-2.8318603473920994e+07	1.5897612252831459e+02
125	8.245447	-2.8318420037503377e+07	1.8343641761690378e+02
126	8.160853	-2.8318205588406309e+07	2.1444909706711769e+02
127	8.244971	-2.8318049821231056e+07	1.5576717525348067e+02
128	8.219955	-2.8317720053844914e+07	3.2976738614216447e+02
129	8.228675	-2.8317315241867486e+07	4.0481197742745280e+02
130	8.238057	-2.8316836292297412e+07	4.7894957007467747e+02
131	8.253848	-2.8316231098490562e+07	6.0519380684942007e+02
132	8.252177	-2.8315486895482354e+07	7.4420300820842385e+02
133	8.271497	-2.8314571608670712e+07	9.1528681164234877e+02
134	8.286445	-2.8313252135980107e+07	1.3194726906046271e+03
135	8.232403	-2.8311605230293840e+07	1.6469056862667203e+03
136	8.288444	-2.8309622005448520e+07	1.9832248453199863e+03
137	8.297760	-2.8307407628524307e+07	2.2143769242130220e+03
138	8.248048	-2.8305158742271028e+07	2.2488862532787025e+03
139	8.251561	-2.8303099224313430e+07	2.0595179575979710e+03
140	8.231575	-2.8301387299096078e+07	1.7119252173528075e+03
141	8.301177	-2.8300171211964406e+07	1.2160871316716075e+03
142	8.167266	-2.8299386819491036e+07	7.8439247336983681e+02
143	8.221653	-2.8298924970102169e+07	4.6184938886761665e+02
144	8.300489	-2.8298653378525499e+07	2.7159157666936517e+02
145	8.266646	-2.8298488794413231e+07	1.6458411226794124e+02
146	8.255829	-2.8298385796961650e+07	1.0299745158106089e+02
147	8.155996	-2.8298313819850955e+07	7.1977110695093870e+01
148	8.229988	-2.8298259210089531e+07	5.4609761424362659e+01
149	8.214631	-2.8298224499627266e+07	3.4710462264716625e+01
150	8.170550	-2.8298200196214676e+07	2.4303412590175867e+01
151	8.235483	-2.8298180893962439e+07	1.9302252236753702e+01
152	8.181620	-2.8298165474807698e+07	1.5419154740869999e+01
153	8.241624	-2.8298153102912486e+07	1.2371895212680101e+01
154	8.162883	-2.8298143150378797e+07	9.9525336883962154e+00
155	8.267818	-2.8298135202839114e+07	7.9475396834313869e+00
156	8.205738	-2.8298128888415076e+07	6.3144240379333496e+00
157	8.200053	-2.8298123910161905e+07	4.9782531708478928e+00
158	8.198103	-2.8298119963703357e+07	3.9464585483074188e+00
159	8.179976	-2.8298116791448351e+07	3.1722550056874752e+00
160	8.144255	-2.8298114231505819e+07	2.5599425323307514e+00
161	8.222319	-2.8298112161425930e+07	2.0700798891484737e+00
162	8.204298	-2.8298110484004263e+07	1.6774216666817665e+00
163	8.175118	-2.8298109121768698e+07	1.3622355647385120e+00
164	8.171130	-2.8298108014343217e+07	1.1074254810810089e+00
165	8.163350	-2.8298107113221534e+07	9.0112168341875076e-01
166	8.184960	-2.8298106378637198e+07	7.3458433523774147e-01
167	8.205805	-2.8298105779041581e+07	5.9959561750292778e-01
168	8.140205	-2.8298105289057128e+07	4.8998445272445679e-01
169	8.185699	-2.8298104888264496e+07	4.0079263225197792e-01
170	8.205670	-2.8298104560035668e+07	3.2822882756590843e-01
171	8.241889	-2.8298104290972512e+07	2.6906315609812737e-01
172	8.151954	-2.8298104070283167e+07	2.2068934515118599e-01
173	8.273994	-2.8298103889152989e+07	1.8113017827272415e-01
174	8.198867	-2.8298103740308449e+07	1.4884454011917114e-01
175	8.255766	-2.8298103617894579e+07	1.2241386994719505e-01
176	8.215662	-2.8298103517080326e+07	1.0081425309181213e-01
177	8.149209	-2.8298103433997702e+07	8.3082623779773712e-02
178	8.263380	-2.8298103365416251e+07	6.8581450730562210e-02
179	8.264221	-2.8298103308761731e+07	5.6654520332813263e-02
180	8.174906	-2.8298103261896677e+07	4.6865053474903107e-02
181	8.252779	-2.8298103223071869e+07	3.8824807852506638e-02
182	8.115252	-2.8298103190907624e+07	3.2164245843887329e-02
183	8.241895	-2.8298103164209224e+07	2.6698399335145950e-02
184	8.120560	-2.8298103142046448e+07	2.2162776440382004e-02
185	8.160240	-2.8298103123621468e+07	1.8424980342388153e-02
186	8.176867	-2.8298103108300526e+07	1.5320941805839539e-02
187	8.117733	-2.8298103095528156e+07	1.2772370129823685e-02
188	8.194352	-2.8298103084887296e+07	1.0640859603881836e-02
189	8.096963	-2.8298103076019399e+07	8.8678970932960510e-03
190	8.155929	-2.8298103068598483e+07	7.4209161102771759e-03
191	8.160579	-2.8298103062403895e+07	6.1945877969264984e-03
192	8.143436	-2.8298103057219137e+07	5.1847584545612335e-03
193	8.272664	-2.8298103052884538e+07	4.3345987796783447e-03
194	8.195786	-2.8298103049254712e+07	3.6298260092735291e-03
195	8.232228	-2.8298103046212379e+07	3.0423328280448914e-03
196	8.262787	-2.8298103043667585e+07	2.5447942316532135e-03
197	8.185545	-2.8298103041529492e+07	2.1380931138992310e-03
198	8.213706	-2.8298103039738245e+07	1.7912462353706360e-03
199	8.182797	-2.8298103038229216e+07	1.5090294182300568e-03
200	8.167024	-2.8298103036972664e+07	1.2565515935420990e-03
201	8.180808	-2.8298103035899676e+07	1.0729879140853882e-03
202	8.240875	-2.8298103035018157e+07	8.8151916861534119e-04
203	8.195004	-2.8298103034250550e+07	7.6760724186897278e-04
204	8.184824	-2.8298103033627588e+07	6.2296167016029358e-04
205	8.196874	-2.8298103033094019e+07	5.3356960415840149e-04
206	8.196665	-2.8298103032646190e+07	4.4782832264900208e-04
207	8.152262	-2.8298103032259688e+07	3.8650259375572205e-04
208	8.133673	-2.8298103031956285e+07	3.0340254306793213e-04
209	8.162360	-2.8298103031685233e+07	2.7105212211608887e-04
210	8.152318	-2.8298103031457838e+07	2.2739544510841370e-04
211	8.186018	-2.8298103031255651e+07	2.0218640565872192e-04
212	8.138840	-2.8298103031099483e+07	1.5616789460182190e-04
213	8.182833	-2.8298103030956384e+07	1.4309957623481750e-04
214	8.138567	-2.8298103030863851e+07	9.2532485723495483e-05
215	8.172446	-2.8298103030760836e+07	1.0301545262336731e-04
216	8.167244	-2.8298103030678503e+07	8.2332640886306763e-05
217	8.178398	-2.8298103030613806e+07	6.4697116613388062e-05
218	8.125518	-2.8298103030551486e+07	6.2320381402969360e-05
219	8.107284	-2.8298103030500229e+07	5.1256269216537476e-05
220	8.164293	-2.8298103030470781e+07	2.9448419809341431e-05
221	8.169474	-2.8298103030428879e+07	4.1902065277099609e-05
222	8.197989	-2.8298103030400373e+07	2.8505921363830566e-05
223	8.204145	-2.8298103030369427e+07	3.0945986509323120e-05
224	8.133576	-2.8298103030356932e+07	1.2494623661041260e-05
225	8.247913	-2.8298103030323416e+07	3.3516436815261841e-05
226	8.138908	-2.8298103030328181e+07	-4.7646462917327881e-06
227	8.176892	-2.8298103030311093e+07	1.7087906599044800e-05
228	8.221329	-2.8298103030300144e+07	1.0948628187179565e-05
229	8.226717	-2.8298103030285869e+07	1.4275312423706055e-05
230	8.184278	-2.8298103030270156e+07	1.5713274478912354e-05
231	8.101086	-2.8298103030279692e+07	-9.5367431640625000e-06
232	8.116376	-2.8298103030264895e+07	1.4796853065490723e-05
233	8.173479	-2.8298103030255154e+07	9.7416341304779053e-06
234	8.142461	-2.8298103030264597e+07	-9.4436109066009521e-06
235	8.192959	-2.8298103030261688e+07	2.9094517230987549e-06
236	8.099427	-2.8298103030251831e+07	9.8571181297302246e-06
237	8.198183	-2.8298103030258078e+07	-6.2473118305206299e-06
238	8.166014	-2.8298103030243229e+07	1.4849007129669189e-05
239	8.207600	-2.8298103030239843e+07	3.3862888813018799e-06
240	8.164584	-2.8298103030234601e+07	5.2414834499359131e-06
241	8.242122	-2.8298103030241616e+07	-7.0147216320037842e-06
242	8.216041	-2.8298103030239839e+07	1.7769634723663330e-06
243	8.193728	-2.8298103030244060e+07	-4.2207539081573486e-06
244	8.165933	-2.8298103030230436e+07	1.3623386621475220e-05
245	8.163682	-2.8298103030252364e+07	-2.1927058696746826e-05
246	8.149696	-2.8298103030239116e+07	1.3247132301330566e-05
247	8.298659	-2.8298103030241605e+07	-2.4884939193725586e-06
248	8.188067	-2.8298103030243367e+07	-1.7620623111724854e-06
249	8.309310	-2.8298103030235615e+07	7.7523291110992432e-06
250	8.209138	-2.8298103030238844e+07	-3.2298266887664795e-06
251	8.216020	-2.8298103030235294e+07	3.5502016544342041e-06
252	8.121874	-2.8298103030235600e+07	-3.0547380447387695e-07
253	8.267184	-2.8298103030232195e+07	3.4049153327941895e-06
254	8.229640	-2.8298103030232467e+07	-2.7194619178771973e-07
255	8.140358	-2.8298103030234199e+07	-1.7322599887847900e-06
256	8.166609	-2.8298103030230105e+07	4.0940940380096436e-06
257	8.169567	-2.8298103030242495e+07	-1.2390315532684326e-05
258	8.299131	-2.8298103030242197e+07	2.9802322387695312e-07
259	8.174244	-2.8298103030240044e+07	2.1532177925109863e-06
260	8.240632	-2.8298103030237775e+07	2.2687017917633057e-06
261	8.308940	-2.8298103030240964e+07	-3.1888484954833984e-06
262	8.215490	-2.8298103030243888e+07	-2.9243528842926025e-06
263	8.171251	-2.8298103030234188e+07	9.7006559371948242e-06
264	8.132208	-2.8298103030234147e+07	4.0978193283081055e-08
265	8.193382	-2.8298103030240387e+07	-6.2398612499237061e-06
266	8.237069	-2.8298103030245118e+07	-4.7311186790466309e-06
267	8.248105	-2.8298103030241709e+07	3.4086406230926514e-06
268	8.245784	-2.8298103030245267e+07	-3.5576522350311279e-06
269	8.186711	-2.8298103030236669e+07	8.5979700088500977e-06
270	8.093837	-2.8298103030233253e+07	3.4160912036895752e-06
271	8.184743	-2.8298103030231804e+07	1.4491379261016846e-06
272	8.177697	-2.8298103030238118e+07	-6.3143670558929443e-06
273	8.140825	-2.8298103030239977e+07	-1.8589198589324951e-06
274	8.112565	-2.8298103030236281e+07	3.6954879760742188e-06
275	8.120096	-2.8298103030237529e+07	-1.2479722499847412e-06
276	8.132056	-2.8298103030225005e+07	1.2524425983428955e-05
277	8.169867	-2.8298103030238442e+07	-1.3437122106552124e-05
278	8.135867	-2.8298103030231610e+07	6.8321824073791504e-06
279	8.152512	-2.8298103030227941e+07	3.6694109439849854e-06
280	8.363573	-2.8298103030239977e+07	-1.2036412954330444e-05
281	8.160977	-2.8298103030233644e+07	6.3329935073852539e-06
282	8.214356	-2.8298103030237548e+07	-3.9041042327880859e-06
283	8.217405	-2.8298103030236043e+07	1.5050172805786133e-06
284	8.127736	-2.8298103030230291e+07	5.7518482208251953e-06
285	8.171233	-2.8298103030232705e+07	-2.4139881134033203e-06
286	8.316007	-2.8298103030225273e+07	7.4319541454315186e-06
287	8.103568	-2.8298103030232795e+07	-7.5213611125946045e-06
288	8.317972	-2.8298103030240033e+07	-7.2382390499114990e-06
289	8.209176	-2.8298103030229714e+07	1.0319054126739502e-05
290	8.088209	-2.8298103030230526e+07	-8.1211328506469727e-07
291	8.265430	-2.8298103030230954e+07	-4.2840838432312012e-07
292	8.214210	-2.8298103030237049e+07	-6.0945749282836914e-06
293	8.352114	-2.8298103030235521e+07	1.5273690223693848e-06
294	8.204740	-2.8298103030235909e+07	-3.8743019104003906e-07
295	8.348869	-2.8298103030226193e+07	9.7155570983886719e-06
296	8.242465	-2.8298103030240383e+07	-1.4189630746841431e-05
297	8.348966	-2.8298103030232146e+07	8.2366168498992920e-06
298	8.287259	-2.8298103030233860e+07	-1.7136335372924805e-06
299	8.250307	-2.8298103030233584e+07	2.7567148208618164e-07
300	8.319623	-2.8298103030238859e+07	-5.2750110626220703e-06
301	8.228205	-2.8298103030237388e+07	1.4714896678924561e-06
302	8.354949	-2.8298103030239441e+07	-2.0526349544525146e-06
303	8.344579	-2.8298103030233879e+07	5.5618584156036377e-06
304	8.265360	-2.8298103030236516e+07	-2.6375055313110352e-06
305	8.265697	-2.8298103030226640e+07	9.8757445812225342e-06
306	8.255447	-2.8298103030230965e+07	-4.3250620365142822e-06
307	8.339445	-2.8298103030228924e+07	2.0414590835571289e-06
308	8.270621	-2.8298103030223001e+07	5.9232115745544434e-06

Writing Q matrix to /global/home/users/deboraycb/scratch/atahualpa/analysis/ohana/maf05_3/structure/merge2_20M_allchr_snps_maf05_k4_bestmi_q.matrix
Writing F matrix to /global/home/users/deboraycb/scratch/atahualpa/analysis/ohana/maf05_3/structure/merge2_20M_allchr_snps_maf05_k4_bestmi308_f.matrix
